StockCode,Total_Quantity,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,Year,Month,Week,Day_of_week
21240,39,16.0,1.0,10.0,20.142857142857142,16.785714285714285,25.857142857142858,2011,5,18,1
21242,22,15.0,1.0,2.0,15.428571428571429,18.071428571428573,15.571428571428571,2011,5,18,1
21244,4,4.0,16.0,4.0,16.142857142857142,11.428571428571429,11.0,2011,5,18,1
21257,2,2.0,1.0,1.0,6.857142857142857,4.5,3.357142857142857,2011,5,18,1
21259,1,1.0,2.0,4.0,8.285714285714286,7.071428571428571,12.0,2011,5,18,1
21260,2,1.0,12.0,6.0,19.142857142857142,12.428571428571429,12.571428571428571,2011,5,18,1
21272,2,1.0,2.0,2.0,6.571428571428571,5.142857142857143,5.464285714285714,2011,5,18,1
21314,16,12.0,13.0,30.0,16.428571428571427,17.642857142857142,16.857142857142858,2011,5,18,1
21326,4,12.0,24.0,11.0,16.285714285714285,40.5,46.892857142857146,2011,5,18,1
21340,2,18.0,2.0,10.0,9.0,6.5,7.714285714285714,2011,5,18,1
21356,1,2.0,1.0,2.0,5.0,4.642857142857143,5.25,2011,5,18,1
21361,2,2.0,3.0,1.0,2.142857142857143,2.0,1.8214285714285714,2011,5,18,1
21363,3,4.0,4.0,1.0,1.7142857142857142,1.7857142857142858,1.9285714285714286,2011,5,18,1
21380,30,2.0,7.0,12.0,9.142857142857142,12.285714285714286,11.571428571428571,2011,5,18,1
21381,1,6.0,48.0,12.0,6.857142857142857,10.642857142857142,9.5,2011,5,18,1
21385,11,10.0,26.0,24.0,21.571428571428573,24.928571428571427,24.678571428571427,2011,5,18,1
21407,1,16.0,1.0,4.0,4.0,3.5714285714285716,3.4285714285714284,2011,5,18,1
21411,6,4.0,3.0,1.0,4.142857142857143,3.5,3.0714285714285716,2011,5,18,1
21430,4,24.0,3.0,34.0,14.571428571428571,12.428571428571429,13.071428571428571,2011,5,18,1
21447,42,15.0,15.0,13.0,6.428571428571429,12.214285714285714,10.821428571428571,2011,5,18,1
21454,1,1.0,1.0,4.0,7.142857142857143,7.785714285714286,9.107142857142858,2011,5,18,1
21466,6,1.0,1.0,6.0,6.428571428571429,4.785714285714286,3.5714285714285716,2011,5,18,1
21471,48,3.0,3.0,1.0,3.0,6.357142857142857,7.892857142857143,2011,5,18,1
21479,8,4.0,1.0,2.0,4.142857142857143,3.2142857142857144,4.642857142857143,2011,5,18,1
21495,25,50.0,50.0,25.0,35.714285714285715,32.142857142857146,33.92857142857143,2011,5,18,1
21498,600,50.0,75.0,50.0,32.142857142857146,39.285714285714285,46.785714285714285,2011,5,18,1
21499,2,50.0,225.0,25.0,35.714285714285715,48.214285714285715,47.32142857142857,2011,5,18,1
21506,12,324.0,12.0,25.0,61.142857142857146,36.714285714285715,35.285714285714285,2011,5,18,1
21507,24,36.0,12.0,48.0,14.428571428571429,13.285714285714286,21.142857142857142,2011,5,18,1
21519,12,12.0,12.0,36.0,19.571428571428573,22.642857142857142,20.964285714285715,2011,5,18,1
21524,10,1.0,4.0,10.0,8.714285714285714,7.214285714285714,7.178571428571429,2011,5,18,1
21533,3,4.0,4.0,1.0,5.142857142857143,3.857142857142857,5.535714285714286,2011,5,18,1
21535,2,3.0,6.0,78.0,6.285714285714286,10.285714285714286,13.535714285714286,2011,5,18,1
21539,4,12.0,7.0,6.0,5.428571428571429,6.214285714285714,5.607142857142857,2011,5,18,1
21544,1,12.0,10.0,12.0,14.285714285714286,13.285714285714286,14.25,2011,5,18,1
21556,4,24.0,1.0,3.0,64.57142857142857,33.5,24.928571428571427,2011,5,18,1
21558,21,14.0,6.0,60.0,5.857142857142857,7.071428571428571,9.607142857142858,2011,5,18,1
21559,13,14.0,30.0,9.0,17.285714285714285,14.785714285714286,18.678571428571427,2011,5,18,1
21592,1,1.0,2.0,12.0,13.714285714285714,18.142857142857142,15.214285714285714,2011,5,18,1
21621,1,1.0,1.0,35.0,5.285714285714286,20.214285714285715,27.357142857142858,2011,5,18,1
21626,6,12.0,4.0,2.0,16.285714285714285,10.857142857142858,14.107142857142858,2011,5,18,1
21656,2,2.0,8.0,20.0,7.428571428571429,6.0,6.678571428571429,2011,5,18,1
21658,8,24.0,4.0,4.0,6.0,5.071428571428571,4.892857142857143,2011,5,18,1
21668,17,1.0,1.0,108.0,18.857142857142858,18.642857142857142,20.25,2011,5,18,1
21670,14,5.0,24.0,12.0,13.714285714285714,18.0,17.464285714285715,2011,5,18,1
21671,16,24.0,12.0,14.0,51.714285714285715,34.714285714285715,23.642857142857142,2011,5,18,1
21672,24,1.0,1.0,13.0,11.142857142857142,22.142857142857142,16.178571428571427,2011,5,18,1
21673,40,14.0,12.0,18.0,19.714285714285715,15.428571428571429,18.25,2011,5,18,1
21700,48,72.0,39.0,4.0,18.571428571428573,17.785714285714285,14.214285714285714,2011,5,18,1
21703,3,121.0,12.0,4.0,121.57142857142857,83.07142857142857,55.32142857142857,2011,5,18,1
21713,4,8.0,8.0,4.0,6.571428571428571,6.571428571428571,9.392857142857142,2011,5,18,1
21714,35,12.0,30.0,3.0,24.142857142857142,18.571428571428573,14.357142857142858,2011,5,18,1
21715,1,48.0,16.0,33.0,15.142857142857142,12.428571428571429,11.714285714285714,2011,5,18,1
21718,1,29.0,9.0,17.0,24.285714285714285,24.071428571428573,15.0,2011,5,18,1
21730,6,1.0,3.0,2.0,5.857142857142857,4.214285714285714,4.071428571428571,2011,5,18,1
21731,2,5.0,13.0,16.0,12.714285714285714,24.357142857142858,23.035714285714285,2011,5,18,1
21733,6,2.0,2.0,8.0,13.571428571428571,12.5,13.071428571428571,2011,5,18,1
21735,2,2.0,2.0,1.0,1.7142857142857142,2.0,2.892857142857143,2011,5,18,1
21745,19,8.0,2.0,4.0,4.714285714285714,4.428571428571429,4.571428571428571,2011,5,18,1
21746,60,38.0,24.0,12.0,38.0,29.357142857142858,29.107142857142858,2011,5,18,1
21749,1,8.0,6.0,2.0,13.0,58.0,42.035714285714285,2011,5,18,1
21754,8,1.0,12.0,14.0,10.714285714285714,10.642857142857142,8.892857142857142,2011,5,18,1
21755,4,1.0,2.0,9.0,8.857142857142858,7.928571428571429,7.25,2011,5,18,1
21756,2,6.0,3.0,3.0,4.428571428571429,5.214285714285714,5.5,2011,5,18,1
21775,12,1.0,1.0,1.0,4.285714285714286,2.857142857142857,2.357142857142857,2011,5,18,1
21781,2,7.0,1.0,3.0,3.0,2.357142857142857,2.2857142857142856,2011,5,18,1
21787,1,1.0,1.0,144.0,17.714285714285715,17.714285714285715,19.75,2011,5,18,1
21790,1,25.0,24.0,28.0,56.285714285714285,55.857142857142854,46.75,2011,5,18,1
21843,4,4.0,1.0,2.0,3.2857142857142856,4.071428571428571,6.214285714285714,2011,5,18,1
21868,30,14.0,4.0,12.0,15.0,15.428571428571429,15.571428571428571,2011,5,18,1
21870,24,12.0,12.0,13.0,24.857142857142858,19.357142857142858,15.285714285714286,2011,5,18,1
21871,12,4.0,15.0,6.0,8.857142857142858,18.857142857142858,16.535714285714285,2011,5,18,1
21873,13,2.0,12.0,2.0,5.142857142857143,14.857142857142858,10.428571428571429,2011,5,18,1
21874,13,14.0,13.0,16.0,12.714285714285714,13.0,10.928571428571429,2011,5,18,1
21878,2,3.0,36.0,12.0,21.571428571428573,23.857142857142858,19.535714285714285,2011,5,18,1
21892,1,3.0,12.0,1.0,10.428571428571429,15.928571428571429,14.0,2011,5,18,1
21896,1,12.0,2.0,6.0,27.714285714285715,49.214285714285715,26.607142857142858,2011,5,18,1
21900,3,48.0,1.0,3.0,26.857142857142858,18.785714285714285,15.571428571428571,2011,5,18,1
21901,7,6.0,30.0,1.0,24.142857142857142,19.142857142857142,13.821428571428571,2011,5,18,1
21903,12,7.0,1.0,1.0,6.428571428571429,5.0,7.75,2011,5,18,1
21907,1,10.0,1.0,13.0,12.0,12.0,10.714285714285714,2011,5,18,1
21908,1,13.0,14.0,3.0,8.0,8.785714285714286,13.5,2011,5,18,1
21912,1,3.0,4.0,1.0,3.4285714285714284,7.0,6.142857142857143,2011,5,18,1
21916,24,4.0,30.0,24.0,4.714285714285714,10.285714285714286,37.82142857142857,2011,5,18,1
21917,2,24.0,2.0,3.0,23.428571428571427,26.5,33.392857142857146,2011,5,18,1
21918,2,28.0,6.0,24.0,18.857142857142858,17.928571428571427,51.964285714285715,2011,5,18,1
21922,23,1.0,2.0,2.0,18.714285714285715,12.071428571428571,7.964285714285714,2011,5,18,1
21928,13,11.0,2.0,24.0,64.42857142857143,39.714285714285715,46.464285714285715,2011,5,18,1
21929,14,21.0,2.0,32.0,21.571428571428573,19.857142857142858,45.107142857142854,2011,5,18,1
21930,30,13.0,4.0,8.0,14.0,10.285714285714286,23.821428571428573,2011,5,18,1
21931,64,15.0,10.0,26.0,24.142857142857142,27.142857142857142,49.357142857142854,2011,5,18,1
21932,53,1.0,4.0,5.0,14.571428571428571,9.357142857142858,7.964285714285714,2011,5,18,1
21933,61,1.0,5.0,10.0,18.857142857142858,11.0,7.75,2011,5,18,1
21934,2,6.0,2.0,1.0,5.0,9.0,8.964285714285714,2011,5,18,1
21936,16,15.0,5.0,5.0,34.57142857142857,24.642857142857142,24.535714285714285,2011,5,18,1
21937,11,12.0,12.0,5.0,16.285714285714285,13.785714285714286,16.285714285714285,2011,5,18,1
21967,24,24.0,2184.0,12.0,22.285714285714285,178.0,97.60714285714286,2011,5,18,1
21974,3,4.0,12.0,24.0,8.714285714285714,10.642857142857142,13.071428571428571,2011,5,18,1
21975,27,3.0,24.0,28.0,116.28571428571429,72.07142857142857,59.214285714285715,2011,5,18,1
21976,2,3.0,25.0,1.0,13.285714285714286,18.0,25.75,2011,5,18,1
21977,50,76.0,1.0,207.0,225.14285714285714,166.28571428571428,110.35714285714286,2011,5,18,1
21983,2,24.0,16.0,24.0,23.0,21.5,22.25,2011,5,18,1
21984,1,2.0,12.0,4.0,15.857142857142858,16.0,48.42857142857143,2011,5,18,1
21985,2,25.0,24.0,12.0,49.857142857142854,33.214285714285715,30.071428571428573,2011,5,18,1
21990,1,1.0,4.0,2.0,3.2857142857142856,2.7857142857142856,2.25,2011,5,18,1
21992,2,6.0,6.0,5.0,4.285714285714286,3.5,3.357142857142857,2011,5,18,1
22023,2,12.0,12.0,2.0,10.714285714285714,11.571428571428571,12.214285714285714,2011,5,18,1
22026,12,12.0,1.0,13.0,11.0,11.0,12.785714285714286,2011,5,18,1
22027,12,24.0,25.0,12.0,13.714285714285714,20.785714285714285,19.535714285714285,2011,5,18,1
22029,12,36.0,1.0,12.0,22.714285714285715,34.642857142857146,39.464285714285715,2011,5,18,1
22041,96,33.0,12.0,24.0,26.857142857142858,24.142857142857142,18.928571428571427,2011,5,18,1
22045,25,2.0,25.0,25.0,28.857142857142858,35.857142857142854,44.714285714285715,2011,5,18,1
22068,2,4.0,2.0,2.0,7.428571428571429,4.714285714285714,3.5357142857142856,2011,5,18,1
22071,1,3.0,2.0,6.0,4.285714285714286,4.071428571428571,3.5714285714285716,2011,5,18,1
22074,2,1.0,2.0,44.0,4.714285714285714,5.071428571428571,13.071428571428571,2011,5,18,1
22076,3,24.0,4.0,1.0,10.0,10.428571428571429,9.214285714285714,2011,5,18,1
22077,35,42.0,4.0,50.0,42.714285714285715,29.142857142857142,26.0,2011,5,18,1
22079,5,20.0,12.0,5.0,7.857142857142857,7.928571428571429,8.428571428571429,2011,5,18,1
22081,1,20.0,10.0,5.0,11.714285714285714,7.928571428571429,5.678571428571429,2011,5,18,1
22082,1,20.0,1.0,10.0,13.285714285714286,9.357142857142858,8.214285714285714,2011,5,18,1
22083,59,3.0,2.0,1.0,18.428571428571427,17.714285714285715,19.428571428571427,2011,5,18,1
22084,1,102.0,14.0,120.0,123.28571428571429,130.85714285714286,108.82142857142857,2011,5,18,1
22087,73,43.0,3.0,14.0,68.71428571428571,71.14285714285714,56.285714285714285,2011,5,18,1
22088,6,13.0,6.0,40.0,16.0,15.357142857142858,14.214285714285714,2011,5,18,1
22089,22,20.0,6.0,7.0,9.285714285714286,9.428571428571429,9.142857142857142,2011,5,18,1
22090,174,114.0,44.0,21.0,53.57142857142857,43.5,37.714285714285715,2011,5,18,1
22107,4,1.0,1.0,1.0,3.0,2.7857142857142856,3.7857142857142856,2011,5,18,1
22109,5,1.0,1.0,4.0,9.714285714285714,6.571428571428571,7.321428571428571,2011,5,18,1
22110,1,1.0,6.0,2.0,1.8571428571428572,2.2857142857142856,4.357142857142857,2011,5,18,1
22111,1,1.0,3.0,16.0,2.2857142857142856,2.0,3.0714285714285716,2011,5,18,1
22112,2,3.0,3.0,3.0,5.285714285714286,3.857142857142857,3.8214285714285716,2011,5,18,1
22116,1,1.0,1.0,1.0,1.5714285714285714,3.0,3.892857142857143,2011,5,18,1
22117,1,2.0,3.0,1.0,3.142857142857143,4.214285714285714,5.785714285714286,2011,5,18,1
22120,1,3.0,1.0,1.0,4.428571428571429,3.5,3.7142857142857144,2011,5,18,1
22131,15,3.0,1.0,8.0,4.0,13.214285714285714,16.464285714285715,2011,5,18,1
22134,1,1.0,3.0,3.0,4.142857142857143,4.0,4.607142857142857,2011,5,18,1
22135,1,3.0,1.0,5.0,6.714285714285714,4.285714285714286,4.071428571428571,2011,5,18,1
22138,6,12.0,10.0,9.0,10.571428571428571,12.0,10.75,2011,5,18,1
22139,13,18.0,2.0,38.0,17.142857142857142,13.642857142857142,13.821428571428571,2011,5,18,1
22147,2,36.0,20.0,12.0,19.285714285714285,17.5,16.035714285714285,2011,5,18,1
22149,14,6.0,12.0,10.0,13.428571428571429,31.642857142857142,23.642857142857142,2011,5,18,1
22150,6,18.0,56.0,3.0,8.571428571428571,10.142857142857142,10.357142857142858,2011,5,18,1
22171,6,2.0,2.0,3.0,5.0,5.0,6.178571428571429,2011,5,18,1
22174,4,1.0,7.0,3.0,6.428571428571429,9.857142857142858,7.607142857142857,2011,5,18,1
22175,6,1.0,5.0,1.0,6.428571428571429,5.928571428571429,4.714285714285714,2011,5,18,1
22176,6,6.0,5.0,1.0,7.571428571428571,6.142857142857143,5.428571428571429,2011,5,18,1
22178,283,227.0,24.0,54.0,105.71428571428571,99.28571428571429,105.32142857142857,2011,5,18,1
22182,1,1.0,7.0,1.0,1.4285714285714286,2.2142857142857144,1.9642857142857142,2011,5,18,1
22183,2,4.0,1.0,3.0,3.142857142857143,4.785714285714286,4.607142857142857,2011,5,18,1
22191,4,1.0,4.0,2.0,3.4285714285714284,4.142857142857143,4.285714285714286,2011,5,18,1
22192,4,3.0,4.0,2.0,3.7142857142857144,3.9285714285714284,3.4285714285714284,2011,5,18,1
22193,5,3.0,2.0,2.0,5.0,3.857142857142857,3.892857142857143,2011,5,18,1
22195,12,12.0,26.0,12.0,5.142857142857143,9.071428571428571,8.178571428571429,2011,5,18,1
22196,15,24.0,24.0,7.0,9.857142857142858,9.642857142857142,10.25,2011,5,18,1
22197,39,46.0,24.0,34.0,77.42857142857143,96.42857142857143,109.42857142857143,2011,5,18,1
22219,13,13.0,6.0,9.0,17.714285714285715,19.285714285714285,19.214285714285715,2011,5,18,1
22222,11,1.0,1.0,5.0,1.8571428571428572,2.0,3.2857142857142856,2011,5,18,1
22224,6,6.0,1.0,6.0,10.0,9.785714285714286,8.178571428571429,2011,5,18,1
22236,6,2.0,2.0,12.0,1.5714285714285714,1.7857142857142858,3.9285714285714284,2011,5,18,1
22244,12,48.0,2.0,6.0,12.571428571428571,23.071428571428573,15.214285714285714,2011,5,18,1
22246,1,2.0,1.0,2.0,5.428571428571429,3.7857142857142856,6.5,2011,5,18,1
22260,1,12.0,12.0,18.0,8.857142857142858,11.214285714285714,12.0,2011,5,18,1
22271,1,6.0,12.0,12.0,11.857142857142858,11.5,12.285714285714286,2011,5,18,1
22273,1,1.0,60.0,7.0,10.857142857142858,11.857142857142858,12.071428571428571,2011,5,18,1
22274,1,1.0,6.0,3.0,10.142857142857142,7.142857142857143,9.392857142857142,2011,5,18,1
22276,1,1.0,1.0,2.0,5.857142857142857,5.785714285714286,4.821428571428571,2011,5,18,1
22278,1,13.0,1.0,25.0,3.2857142857142856,2.7142857142857144,3.25,2011,5,18,1
22296,12,15.0,19.0,4.0,19.428571428571427,17.0,14.642857142857142,2011,5,18,1
22297,1,31.0,6.0,2.0,18.0,18.642857142857142,24.0,2011,5,18,1
22301,12,6.0,6.0,38.0,15.428571428571429,11.142857142857142,16.25,2011,5,18,1
22303,12,18.0,43.0,12.0,18.714285714285715,15.785714285714286,15.071428571428571,2011,5,18,1
22326,13,3.0,6.0,22.0,18.857142857142858,15.5,25.178571428571427,2011,5,18,1
22327,9,12.0,1.0,3.0,4.857142857142857,3.5,7.071428571428571,2011,5,18,1
22328,15,24.0,42.0,12.0,14.857142857142858,15.285714285714286,23.785714285714285,2011,5,18,1
22331,1,10.0,13.0,12.0,7.714285714285714,14.0,16.392857142857142,2011,5,18,1
22332,1,96.0,4.0,8.0,19.285714285714285,12.785714285714286,12.321428571428571,2011,5,18,1
22341,12,1.0,1.0,1.0,6.714285714285714,7.142857142857143,8.964285714285714,2011,5,18,1
22342,1,1.0,12.0,32.0,4.142857142857143,4.928571428571429,6.0,2011,5,18,1
22348,2,1.0,37.0,1.0,7.571428571428571,18.0,14.5,2011,5,18,1
22352,18,16.0,27.0,2.0,18.142857142857142,16.428571428571427,18.0,2011,5,18,1
22355,109,138.0,21.0,10.0,65.42857142857143,50.642857142857146,62.392857142857146,2011,5,18,1
22356,38,27.0,28.0,26.0,37.142857142857146,28.428571428571427,36.107142857142854,2011,5,18,1
22357,4,4.0,10.0,4.0,3.7142857142857144,3.857142857142857,3.892857142857143,2011,5,18,1
22360,12,6.0,2.0,4.0,15.571428571428571,10.357142857142858,9.107142857142858,2011,5,18,1
22363,6,2.0,120.0,1.0,4.571428571428571,11.928571428571429,11.928571428571429,2011,5,18,1
22364,6,6.0,1.0,6.0,7.0,6.785714285714286,4.928571428571429,2011,5,18,1
22367,1,26.0,1.0,9.0,18.285714285714285,16.0,13.928571428571429,2011,5,18,1
22372,1,2.0,4.0,2.0,2.142857142857143,3.2142857142857144,2.75,2011,5,18,1
22379,16,15.0,15.0,17.0,23.714285714285715,16.928571428571427,20.428571428571427,2011,5,18,1
22381,2,12.0,10.0,4.0,15.428571428571429,11.642857142857142,15.857142857142858,2011,5,18,1
22382,15,31.0,14.0,9.0,32.714285714285715,24.714285714285715,33.642857142857146,2011,5,18,1
22383,41,38.0,16.0,50.0,36.142857142857146,35.142857142857146,45.535714285714285,2011,5,18,1
22384,21,25.0,50.0,21.0,30.857142857142858,30.285714285714285,37.357142857142854,2011,5,18,1
22385,21,9.0,130.0,546.0,9.0,26.0,52.142857142857146,2011,5,18,1
22386,24,25.0,30.0,36.0,58.42857142857143,42.57142857142857,64.35714285714286,2011,5,18,1
22411,22,36.0,6.0,31.0,53.714285714285715,39.857142857142854,42.857142857142854,2011,5,18,1
22413,8,12.0,8.0,9.0,9.571428571428571,8.928571428571429,7.535714285714286,2011,5,18,1
22417,48,5.0,3.0,17.0,13.0,22.357142857142858,27.071428571428573,2011,5,18,1
22423,34,31.0,57.0,57.0,69.0,62.642857142857146,57.464285714285715,2011,5,18,1
22427,7,27.0,43.0,12.0,16.285714285714285,16.285714285714285,12.428571428571429,2011,5,18,1
22429,5,3.0,1.0,5.0,7.571428571428571,6.214285714285714,6.25,2011,5,18,1
22430,2,4.0,2.0,8.0,4.857142857142857,4.214285714285714,3.7857142857142856,2011,5,18,1
22431,15,6.0,15.0,1.0,13.285714285714286,15.142857142857142,11.892857142857142,2011,5,18,1
22432,4,6.0,1.0,24.0,16.571428571428573,16.785714285714285,17.357142857142858,2011,5,18,1
22433,15,4.0,12.0,11.0,7.857142857142857,13.428571428571429,13.392857142857142,2011,5,18,1
22437,1,22.0,40.0,1.0,12.714285714285714,15.428571428571429,23.678571428571427,2011,5,18,1
22452,6,1.0,7.0,6.0,2.857142857142857,7.642857142857143,7.678571428571429,2011,5,18,1
22456,24,1.0,9.0,2.0,6.285714285714286,6.0,7.714285714285714,2011,5,18,1
22457,25,15.0,66.0,13.0,29.428571428571427,37.714285714285715,30.857142857142858,2011,5,18,1
22460,12,12.0,4.0,12.0,22.142857142857142,22.428571428571427,17.071428571428573,2011,5,18,1
22464,13,3.0,26.0,12.0,15.285714285714286,20.0,17.428571428571427,2011,5,18,1
22465,12,1.0,1.0,1.0,18.285714285714285,15.785714285714286,11.928571428571429,2011,5,18,1
22473,3,1.0,2.0,7.0,2.0,2.357142857142857,8.928571428571429,2011,5,18,1
22475,3,1.0,1.0,1.0,2.0,1.9285714285714286,1.7857142857142858,2011,5,18,1
22477,13,22.0,5.0,10.0,60.142857142857146,35.785714285714285,34.5,2011,5,18,1
22478,10,50.0,2.0,1.0,65.14285714285714,60.57142857142857,34.642857142857146,2011,5,18,1
22479,13,1.0,2.0,1.0,54.142857142857146,57.785714285714285,31.928571428571427,2011,5,18,1
22485,4,2.0,4.0,1.0,2.5714285714285716,2.2142857142857144,2.5,2011,5,18,1
22488,1,3.0,15.0,12.0,14.857142857142858,16.142857142857142,16.0,2011,5,18,1
22491,10,24.0,15.0,12.0,15.857142857142858,13.785714285714286,16.607142857142858,2011,5,18,1
22492,36,72.0,72.0,612.0,56.57142857142857,108.57142857142857,106.82142857142857,2011,5,18,1
22494,3,1.0,1.0,1.0,21.142857142857142,12.428571428571429,8.785714285714286,2011,5,18,1
22497,1,1.0,1.0,4.0,2.5714285714285716,2.5714285714285716,2.7857142857142856,2011,5,18,1
22498,4,3.0,1.0,1.0,5.285714285714286,3.857142857142857,3.357142857142857,2011,5,18,1
22499,20,42.0,4.0,1.0,51.857142857142854,36.0,32.25,2011,5,18,1
22500,3,4.0,4.0,1.0,3.7142857142857144,3.142857142857143,2.642857142857143,2011,5,18,1
22501,44,8.0,19.0,8.0,11.857142857142858,13.0,8.928571428571429,2011,5,18,1
22502,11,5.0,4.0,7.0,11.428571428571429,14.357142857142858,12.392857142857142,2011,5,18,1
22507,4,2.0,2.0,6.0,20.714285714285715,12.5,19.285714285714285,2011,5,18,1
22508,4,1.0,4.0,3.0,3.5714285714285716,4.571428571428571,3.8214285714285716,2011,5,18,1
22514,7,9.0,2.0,36.0,5.714285714285714,4.142857142857143,5.0,2011,5,18,1
22520,25,16.0,25.0,24.0,13.857142857142858,12.285714285714286,10.857142857142858,2011,5,18,1
22522,24,2.0,12.0,12.0,11.0,10.0,8.357142857142858,2011,5,18,1
22523,13,1.0,14.0,2.0,8.0,9.0,7.964285714285714,2011,5,18,1
22524,10,10.0,10.0,11.0,8.714285714285714,8.5,8.214285714285714,2011,5,18,1
22536,60,24.0,50.0,4.0,112.14285714285714,85.21428571428571,66.82142857142857,2011,5,18,1
22551,15,5.0,28.0,24.0,13.714285714285714,15.142857142857142,18.857142857142858,2011,5,18,1
22553,25,6.0,2.0,3.0,8.714285714285714,8.142857142857142,9.928571428571429,2011,5,18,1
22554,13,12.0,12.0,18.0,15.0,14.071428571428571,24.892857142857142,2011,5,18,1
22555,12,1.0,153.0,12.0,11.714285714285714,21.928571428571427,24.964285714285715,2011,5,18,1
22556,15,24.0,48.0,3.0,15.857142857142858,21.0,25.357142857142858,2011,5,18,1
22557,3,2.0,27.0,12.0,12.857142857142858,13.071428571428571,18.428571428571427,2011,5,18,1
22558,31,31.0,24.0,32.0,16.857142857142858,22.714285714285715,35.214285714285715,2011,5,18,1
22561,2,12.0,24.0,48.0,55.0,39.642857142857146,30.678571428571427,2011,5,18,1
22568,4,9.0,7.0,12.0,5.714285714285714,6.571428571428571,10.892857142857142,2011,5,18,1
22569,4,12.0,3.0,4.0,5.571428571428571,5.571428571428571,13.607142857142858,2011,5,18,1
